"time","Fe_379","Fe_477","Fe_350","Fe_1","Fe_186"
2022-11-26 22:02:00,4.431,25.281,28.294,35.4,32.578
2022-11-26 22:12:00,4.424,25.281,28.295,35.4,32.579
2022-11-26 22:22:00,4.426,25.279,28.295,35.4,32.577
2022-11-26 22:32:00,4.426,25.279,28.297,35.401,32.577
2022-11-26 22:42:00,4.426,25.287,28.295,35.398,32.579
2022-11-26 22:52:00,4.426,25.288,28.297,35.4,32.579
2022-11-26 23:02:00,4.424,25.288,28.298,35.4,32.579
2022-11-26 23:12:00,4.414,25.3,28.298,35.403,32.579
2022-11-26 23:22:00,4.412,25.301,28.298,35.405,32.58
2022-11-26 23:32:00,4.412,25.305,28.295,35.41,32.586
2022-11-26 23:42:00,4.414,25.309,28.294,35.411,32.587
2022-11-26 23:52:00,4.414,25.309,28.294,35.411,32.587
2022-11-27 00:02:00,4.414,25.311,28.294,35.412,32.587
2022-11-27 00:12:00,4.412,25.311,28.294,35.411,32.59
2022-11-27 00:22:00,4.414,25.31,28.294,35.409,32.587
2022-11-27 00:32:00,4.414,25.31,28.294,35.412,32.59
2022-11-27 00:42:00,4.414,25.309,28.294,35.411,32.587
2022-11-27 00:52:00,4.414,25.31,28.294,35.411,32.587
2022-11-27 01:02:00,4.414,25.311,28.294,35.412,32.59
2022-11-27 01:12:00,4.417,25.31,28.294,35.409,32.587
2022-11-27 01:22:00,4.414,25.31,28.296,35.409,32.59
2022-11-27 01:32:00,4.414,25.312,28.297,35.41,32.588
2022-11-27 01:42:00,4.412,25.313,28.296,35.411,32.59
2022-11-27 01:52:00,4.414,25.312,28.295,35.41,32.591
2022-11-27 02:02:00,4.414,25.31,28.293,35.411,32.592
2022-11-27 02:12:00,4.411,25.31,28.291,35.412,32.593
2022-11-27 02:22:00,4.413,25.312,28.292,35.411,32.593
2022-11-27 02:32:00,4.413,25.311,28.292,35.412,32.592
2022-11-27 02:42:00,4.413,25.311,28.291,35.413,32.595
2022-11-27 02:52:00,4.413,25.31,28.29,35.411,32.594
2022-11-27 03:02:00,4.411,25.311,28.293,35.412,32.595
2022-11-27 03:12:00,4.41,25.311,28.291,35.412,32.595
2022-11-27 03:22:00,4.41,25.31,28.292,35.413,32.596
2022-11-27 03:32:00,4.413,25.31,28.291,35.413,32.596
2022-11-27 03:42:00,4.41,25.31,28.291,35.41,32.595
2022-11-27 03:52:00,4.415,25.31,28.291,35.413,32.595
2022-11-27 04:02:00,4.415,25.308,28.291,35.411,32.595
2022-11-27 04:12:00,4.412,25.312,28.292,35.411,32.595
2022-11-27 04:22:00,4.415,25.309,28.292,35.414,32.596
2022-11-27 04:32:00,4.412,25.312,28.292,35.414,32.596
2022-11-27 04:42:00,4.412,25.309,28.294,35.413,32.597
2022-11-27 04:52:00,4.415,25.312,28.294,35.413,32.597
2022-11-27 05:02:00,4.412,25.312,28.294,35.413,32.597
2022-11-27 05:12:00,4.412,25.311,28.294,35.414,32.597
2022-11-27 05:22:00,4.412,25.311,28.294,35.415,32.598
2022-11-27 05:32:00,4.412,25.311,28.295,35.415,32.598
2022-11-27 05:42:00,4.412,25.311,28.292,35.415,32.596
2022-11-27 05:52:00,4.412,25.308,28.292,35.416,32.598
2022-11-27 06:02:00,4.412,25.311,28.294,35.415,32.596
2022-11-27 06:12:00,4.414,25.311,28.296,35.415,32.596
2022-11-27 06:22:00,4.414,25.308,28.296,35.415,32.598
2022-11-27 06:32:00,4.412,25.308,28.295,35.412,32.598
2022-11-27 06:42:00,4.412,25.308,28.296,35.415,32.6
2022-11-27 06:52:00,4.412,25.311,28.296,35.415,32.596
2022-11-27 07:02:00,4.412,25.308,28.296,35.415,32.598
2022-11-27 07:12:00,4.412,25.309,28.298,35.415,32.598
2022-11-27 07:22:00,4.412,25.309,28.294,35.415,32.598
2022-11-27 07:32:00,4.412,25.311,28.294,35.415,32.598
2022-11-27 07:42:00,4.412,25.311,28.295,35.412,32.598
2022-11-27 07:52:00,4.412,25.311,28.294,35.412,32.596
2022-11-27 08:02:00,4.412,25.311,28.295,35.415,32.598
2022-11-27 08:12:00,4.412,25.309,28.295,35.415,32.598
2022-11-27 08:22:00,4.415,25.312,28.294,35.414,32.598
2022-11-27 08:32:00,4.412,25.308,28.296,35.414,32.597
2022-11-27 08:42:00,4.413,25.309,28.297,35.415,32.596
2022-11-27 08:52:00,4.411,25.311,28.296,35.414,32.597
2022-11-27 09:02:00,4.411,25.312,28.296,35.413,32.597
2022-11-27 09:12:00,4.411,25.313,28.296,35.412,32.595
2022-11-27 09:22:00,4.413,25.31,28.297,35.413,32.596
2022-11-27 09:32:00,4.413,25.311,28.297,35.412,32.595
2022-11-27 09:42:00,4.411,25.315,28.296,35.407,32.595
2022-11-27 09:52:00,4.41,25.319,28.3,35.406,32.592
2022-11-27 10:02:00,4.412,25.322,28.299,35.406,32.592
2022-11-27 10:12:00,4.413,25.328,28.299,35.408,32.592
2022-11-27 10:22:00,4.415,25.329,28.3,35.404,32.59
2022-11-27 10:32:00,4.418,25.328,28.3,35.402,32.584
2022-11-27 10:42:00,4.418,25.33,28.301,35.4,32.584
2022-11-27 10:52:00,4.42,25.329,28.302,35.399,32.582
2022-11-27 11:02:00,4.418,25.33,28.303,35.398,32.582
2022-11-27 11:12:00,4.421,25.33,28.305,35.396,32.583
2022-11-27 11:22:00,4.419,25.334,28.305,35.396,32.582
2022-11-27 11:32:00,4.419,25.335,28.307,35.396,32.583
2022-11-27 11:42:00,4.419,25.336,28.306,35.394,32.581
2022-11-27 11:52:00,4.417,25.334,28.308,35.394,32.582
2022-11-27 12:02:00,4.42,25.337,28.308,35.395,32.582
2022-11-27 12:12:00,4.42,25.339,28.306,35.393,32.581
2022-11-27 12:22:00,4.418,25.336,28.307,35.391,32.581
2022-11-27 12:32:00,4.418,25.337,28.308,35.392,32.58
2022-11-27 12:42:00,4.418,25.34,28.308,35.393,32.581
2022-11-27 12:52:00,4.418,25.338,28.307,35.392,32.58
2022-11-27 13:02:00,4.418,25.34,28.311,35.394,32.581
2022-11-27 13:12:00,4.419,25.339,28.311,35.395,32.58
2022-11-27 13:22:00,4.419,25.339,28.309,35.394,32.58
2022-11-27 13:32:00,4.419,25.339,28.31,35.394,32.581
2022-11-27 13:42:00,4.419,25.338,28.308,35.395,32.581
2022-11-27 13:52:00,4.421,25.34,28.31,35.394,32.58
2022-11-27 14:02:00,4.419,25.34,28.31,35.394,32.581
2022-11-27 14:12:00,4.419,25.34,28.306,35.397,32.58
2022-11-27 14:22:00,4.417,25.339,28.305,35.399,32.584
2022-11-27 14:32:00,4.417,25.337,28.305,35.398,32.583
2022-11-27 14:42:00,4.419,25.338,28.303,35.4,32.584
2022-11-27 14:52:00,4.418,25.338,28.303,35.401,32.585
2022-11-27 15:02:00,4.418,25.339,28.302,35.403,32.586
2022-11-27 15:12:00,4.418,25.338,28.3,35.4,32.59
2022-11-27 15:22:00,4.418,25.339,28.298,35.402,32.595
2022-11-27 15:32:00,4.417,25.335,28.3,35.407,32.595
2022-11-27 15:42:00,4.422,25.333,28.295,35.406,32.595
2022-11-27 15:52:00,4.419,25.331,28.298,35.406,32.596
2022-11-27 16:02:00,4.419,25.333,28.297,35.407,32.596
2022-11-27 16:12:00,4.419,25.334,28.296,35.407,32.595
2022-11-27 16:22:00,4.419,25.33,28.296,35.407,32.597
2022-11-27 16:32:00,4.419,25.33,28.296,35.407,32.597
2022-11-27 16:42:00,4.419,25.333,28.297,35.407,32.595
2022-11-27 16:52:00,4.419,25.33,28.297,35.407,32.595
2022-11-27 17:02:00,4.419,25.33,28.297,35.408,32.597
2022-11-27 17:12:00,4.421,25.33,28.297,35.406,32.595
2022-11-27 17:22:00,4.419,25.332,28.297,35.406,32.595
2022-11-27 17:32:00,4.421,25.332,28.297,35.406,32.596
2022-11-27 17:42:00,4.421,25.332,28.298,35.407,32.596
2022-11-27 17:52:00,4.421,25.332,28.296,35.407,32.596
2022-11-27 18:02:00,4.421,25.329,28.296,35.407,32.597
2022-11-27 18:12:00,4.421,25.329,28.296,35.407,32.597
2022-11-27 18:22:00,4.419,25.329,28.297,35.407,32.597
2022-11-27 18:32:00,4.419,25.329,28.297,35.407,32.597
2022-11-27 18:42:00,4.419,25.331,28.297,35.408,32.597
2022-11-27 18:52:00,4.421,25.328,28.295,35.408,32.598
2022-11-27 19:02:00,4.418,25.33,28.296,35.408,32.598
2022-11-27 19:12:00,4.421,25.33,28.295,35.407,32.598
2022-11-27 19:22:00,4.421,25.33,28.295,35.409,32.599
2022-11-27 19:32:00,4.421,25.33,28.295,35.409,32.599
2022-11-27 19:42:00,4.421,25.33,28.296,35.409,32.599
2022-11-27 19:52:00,4.421,25.33,28.295,35.411,32.599
2022-11-27 20:02:00,4.423,25.33,28.295,35.409,32.599
2022-11-27 20:12:00,4.418,25.33,28.296,35.411,32.599
2022-11-27 20:22:00,4.42,25.33,28.295,35.411,32.599
2022-11-27 20:32:00,4.421,25.33,28.295,35.411,32.599
2022-11-27 20:42:00,4.421,25.328,28.295,35.411,32.599
2022-11-27 20:52:00,4.421,25.33,28.295,35.41,32.599
2022-11-27 21:02:00,4.421,25.328,28.296,35.41,32.599
2022-11-27 21:12:00,4.421,25.328,28.295,35.41,32.599
2022-11-27 21:22:00,4.421,25.328,28.295,35.41,32.599
2022-11-27 21:32:00,4.421,25.328,28.295,35.41,32.598
2022-11-27 21:42:00,4.421,25.328,28.295,35.41,32.598
2022-11-27 21:52:00,4.423,25.328,28.295,35.41,32.598
2022-11-27 22:02:00,4.421,25.33,28.295,35.41,32.598
2022-11-27 22:12:00,4.421,25.33,28.296,35.41,32.598
2022-11-27 22:22:00,4.421,25.33,28.296,35.41,32.599
2022-11-27 22:32:00,4.421,25.33,28.296,35.411,32.599
2022-11-27 22:42:00,4.421,25.33,28.294,35.409,32.599
2022-11-27 22:52:00,4.423,25.33,28.296,35.411,32.599
2022-11-27 23:12:00,4.421,25.33,28.296,35.409,32.598
2022-11-27 23:22:00,4.418,25.328,28.295,35.41,32.598
2022-11-27 23:32:00,4.421,25.33,28.295,35.408,32.598
2022-11-27 23:42:00,4.421,25.328,28.295,35.41,32.598
2022-11-27 23:52:00,4.421,25.33,28.295,35.411,32.598
2022-11-28 00:02:00,4.421,25.328,28.295,35.41,32.598
2022-11-28 00:12:00,4.421,25.328,28.295,35.41,32.599
2022-11-28 00:22:00,4.421,25.33,28.295,35.411,32.598
2022-11-28 00:32:00,4.421,25.326,28.296,35.411,32.599
2022-11-28 00:42:00,4.423,25.328,28.296,35.411,32.599
2022-11-28 00:52:00,4.421,25.328,28.294,35.409,32.599
2022-11-28 01:02:00,4.421,25.329,28.296,35.41,32.599
2022-11-28 01:12:00,4.42,25.329,28.295,35.412,32.598
2022-11-28 01:22:00,4.42,25.327,28.295,35.409,32.598
2022-11-28 01:32:00,4.42,25.33,28.295,35.405,32.598
2022-11-28 01:42:00,4.42,25.328,28.295,35.406,32.6
2022-11-28 01:52:00,4.42,25.327,28.295,35.405,32.598
2022-11-28 02:02:00,4.42,25.327,28.295,35.405,32.599
2022-11-28 02:12:00,4.42,25.327,28.295,35.403,32.598
2022-11-28 02:22:00,4.42,25.329,28.295,35.403,32.599
2022-11-28 02:32:00,4.42,25.327,28.295,35.406,32.598
2022-11-28 02:42:00,4.42,25.327,28.293,35.405,32.598
2022-11-28 02:52:00,4.42,25.328,28.294,35.403,32.601
2022-11-28 03:02:00,4.42,25.328,28.294,35.406,32.599
2022-11-28 03:12:00,4.42,25.328,28.294,35.406,32.599
2022-11-28 03:22:00,4.423,25.328,28.296,35.406,32.599
2022-11-28 03:32:00,4.42,25.327,28.296,35.406,32.599
2022-11-28 03:42:00,4.423,25.327,28.294,35.406,32.599
2022-11-28 03:52:00,4.423,25.327,28.294,35.406,32.599
2022-11-28 04:02:00,4.42,25.327,28.296,35.404,32.599
2022-11-28 04:12:00,4.42,25.327,28.294,35.409,32.599
2022-11-28 04:22:00,4.42,25.327,28.294,35.404,32.599
2022-11-28 04:32:00,4.42,25.327,28.296,35.405,32.599
2022-11-28 04:42:00,4.42,25.328,28.296,35.405,32.6
2022-11-28 04:52:00,4.423,25.327,28.294,35.405,32.6
2022-11-28 05:02:00,4.42,25.327,28.296,35.403,32.598
2022-11-28 05:12:00,4.42,25.327,28.296,35.405,32.601
2022-11-28 05:22:00,4.42,25.327,28.296,35.405,32.601
2022-11-28 05:32:00,4.42,25.327,28.296,35.409,32.601
2022-11-28 05:42:00,4.42,25.327,28.296,35.405,32.599
2022-11-28 05:52:00,4.42,25.327,28.296,35.405,32.599
2022-11-28 06:02:00,4.42,25.327,28.296,35.405,32.599
2022-11-28 06:12:00,4.42,25.327,28.296,35.405,32.601
2022-11-28 06:22:00,4.42,25.327,28.296,35.405,32.599
2022-11-28 06:32:00,4.421,25.328,28.294,35.407,32.598
2022-11-28 06:42:00,4.421,25.328,28.297,35.404,32.6
2022-11-28 06:52:00,4.421,25.328,28.295,35.404,32.599
2022-11-28 07:02:00,4.421,25.326,28.295,35.403,32.599
2022-11-28 07:12:00,4.421,25.33,28.295,35.403,32.599
2022-11-28 07:22:00,4.421,25.328,28.295,35.403,32.599
2022-11-28 07:32:00,4.421,25.327,28.294,35.402,32.598
2022-11-28 07:42:00,4.421,25.327,28.294,35.404,32.599
2022-11-28 07:52:00,4.421,25.327,28.294,35.402,32.599
2022-11-28 08:02:00,4.421,25.327,28.296,35.404,32.599
2022-11-28 08:12:00,4.419,25.327,28.295,35.404,32.599
2022-11-28 08:22:00,4.421,25.329,28.297,35.404,32.599
2022-11-28 08:32:00,4.419,25.328,28.297,35.402,32.598
2022-11-28 08:42:00,4.421,25.329,28.296,35.405,32.598
2022-11-28 08:52:00,4.419,25.328,28.297,35.404,32.597
2022-11-28 09:02:00,4.422,25.326,28.296,35.403,32.596
2022-11-28 09:12:00,4.422,25.326,28.297,35.401,32.595
2022-11-28 09:22:00,4.42,25.329,28.297,35.402,32.596
2022-11-28 09:32:00,4.422,25.328,28.299,35.402,32.595
2022-11-28 09:42:00,4.42,25.33,28.301,35.4,32.595
2022-11-28 09:52:00,4.421,25.328,28.299,35.399,32.595
2022-11-28 10:02:00,4.419,25.329,28.3,35.4,32.595
2022-11-28 10:12:00,4.421,25.331,28.301,35.4,32.595
2022-11-28 10:22:00,4.419,25.331,28.3,35.4,32.593
2022-11-28 10:32:00,4.422,25.33,28.302,35.4,32.593
2022-11-28 10:42:00,4.42,25.331,28.303,35.401,32.591
2022-11-28 10:52:00,4.422,25.331,28.301,35.4,32.592
2022-11-28 11:02:00,4.42,25.332,28.303,35.399,32.593
2022-11-28 11:12:00,4.42,25.333,28.302,35.399,32.592
2022-11-28 11:22:00,4.42,25.331,28.303,35.398,32.593
2022-11-28 11:32:00,4.421,25.332,28.301,35.399,32.591
2022-11-28 11:42:00,4.421,25.333,28.302,35.398,32.593
2022-11-28 11:52:00,4.421,25.334,28.303,35.399,32.591
2022-11-28 12:02:00,4.421,25.334,28.302,35.396,32.592
2022-11-28 12:12:00,4.419,25.336,28.303,35.397,32.592
2022-11-28 12:22:00,4.419,25.336,28.304,35.398,32.592
2022-11-28 12:32:00,4.419,25.336,28.303,35.398,32.591
2022-11-28 12:42:00,4.419,25.337,28.304,35.397,32.592
2022-11-28 12:52:00,4.417,25.338,28.303,35.397,32.591
2022-11-28 13:02:00,4.422,25.338,28.304,35.396,32.59
2022-11-28 13:12:00,4.422,25.338,28.304,35.398,32.592
2022-11-28 13:22:00,4.42,25.338,28.303,35.397,32.592
2022-11-28 13:32:00,4.42,25.338,28.304,35.398,32.591
2022-11-28 13:42:00,4.42,25.338,28.304,35.398,32.591
2022-11-28 13:52:00,4.419,25.339,28.303,35.398,32.592
2022-11-28 14:02:00,4.419,25.339,28.302,35.398,32.593
2022-11-28 14:12:00,4.419,25.339,28.302,35.398,32.59
2022-11-28 14:22:00,4.419,25.338,28.302,35.398,32.591
2022-11-28 14:32:00,4.419,25.338,28.304,35.399,32.591
2022-11-28 14:42:00,4.421,25.336,28.302,35.399,32.595
2022-11-28 14:52:00,4.419,25.336,28.302,35.4,32.592
2022-11-28 15:02:00,4.419,25.338,28.301,35.401,32.593
2022-11-28 15:22:00,4.419,25.335,28.301,35.399,32.594
2022-11-28 15:32:00,4.419,25.334,28.3,35.4,32.596
2022-11-28 15:42:00,4.421,25.333,28.299,35.399,32.594
2022-11-28 15:52:00,4.418,25.332,28.298,35.4,32.596
2022-11-28 16:02:00,4.418,25.332,28.297,35.401,32.597
2022-11-28 16:12:00,4.418,25.331,28.3,35.401,32.595
2022-11-28 16:22:00,4.42,25.33,28.299,35.4,32.597
2022-11-28 16:32:00,4.42,25.33,28.3,35.401,32.597
2022-11-28 16:42:00,4.418,25.333,28.297,35.401,32.595
2022-11-28 16:52:00,4.418,25.332,28.296,35.4,32.595
2022-11-28 17:02:00,4.42,25.331,28.296,35.4,32.595
2022-11-28 17:12:00,4.42,25.331,28.298,35.4,32.595
2022-11-28 17:22:00,4.42,25.331,28.298,35.4,32.597
2022-11-28 17:32:00,4.42,25.331,28.299,35.402,32.595
2022-11-28 17:42:00,4.422,25.333,28.299,35.4,32.594
2022-11-28 17:52:00,4.422,25.333,28.299,35.4,32.597
2022-11-28 18:02:00,4.42,25.332,28.299,35.4,32.597
2022-11-28 18:12:00,4.42,25.332,28.299,35.4,32.597
2022-11-28 18:22:00,4.42,25.331,28.299,35.401,32.597
2022-11-28 18:32:00,4.42,25.331,28.297,35.401,32.597
2022-11-28 18:42:00,4.42,25.331,28.3,35.398,32.594
2022-11-28 18:52:00,4.42,25.331,28.299,35.401,32.595
2022-11-28 19:02:00,4.422,25.332,28.299,35.399,32.594
2022-11-28 19:12:00,4.42,25.332,28.3,35.399,32.595
2022-11-28 19:22:00,4.42,25.33,28.3,35.399,32.595
2022-11-28 19:32:00,4.42,25.33,28.3,35.402,32.595
2022-11-28 19:42:00,4.42,25.331,28.299,35.4,32.596
2022-11-28 19:52:00,4.42,25.329,28.3,35.4,32.596
2022-11-28 20:02:00,4.42,25.332,28.299,35.401,32.595
2022-11-28 20:12:00,4.42,25.332,28.299,35.4,32.595
2022-11-28 20:22:00,4.422,25.332,28.298,35.4,32.595
2022-11-28 20:32:00,4.419,25.331,28.298,35.401,32.596
2022-11-28 20:42:00,4.422,25.331,28.299,35.4,32.595
2022-11-28 20:52:00,4.419,25.332,28.299,35.4,32.595
2022-11-28 21:02:00,4.421,25.331,28.299,35.399,32.596
2022-11-28 21:12:00,4.419,25.331,28.3,35.402,32.597
2022-11-28 21:22:00,4.421,25.333,28.299,35.4,32.597
2022-11-28 21:32:00,4.421,25.334,28.299,35.401,32.596
2022-11-28 21:42:00,4.421,25.337,28.298,35.401,32.596
2022-11-28 21:52:00,4.421,25.334,28.298,35.399,32.597
2022-11-28 22:02:00,4.421,25.336,28.299,35.399,32.597
2022-11-28 22:12:00,4.421,25.336,28.298,35.4,32.599
2022-11-28 22:22:00,4.421,25.337,28.299,35.4,32.599
2022-11-28 22:32:00,4.421,25.337,28.299,35.4,32.597
2022-11-28 22:42:00,4.419,25.339,28.299,35.401,32.596
2022-11-28 22:52:00,4.421,25.337,28.299,35.401,32.597
2022-11-28 23:02:00,4.421,25.339,28.298,35.4,32.597
2022-11-28 23:12:00,4.421,25.339,28.298,35.4,32.595
2022-11-28 23:22:00,4.421,25.339,28.298,35.4,32.596
2022-11-28 23:32:00,4.421,25.34,28.3,35.4,32.596
2022-11-28 23:42:00,4.421,25.34,28.297,35.401,32.596
2022-11-28 23:52:00,4.421,25.341,28.297,35.402,32.597
2022-11-29 00:02:00,4.42,25.338,28.298,35.4,32.595
2022-11-29 00:12:00,4.42,25.338,28.3,35.4,32.597
2022-11-29 00:22:00,4.42,25.341,28.298,35.4,32.596
2022-11-29 00:32:00,4.42,25.341,28.3,35.4,32.596
2022-11-29 00:42:00,4.42,25.339,28.3,35.4,32.596
2022-11-29 00:52:00,4.418,25.341,28.297,35.401,32.596
2022-11-29 01:02:00,4.42,25.341,28.299,35.401,32.596
2022-11-29 01:12:00,4.42,25.343,28.299,35.401,32.597
2022-11-29 01:22:00,4.42,25.343,28.299,35.401,32.597
2022-11-29 01:32:00,4.42,25.343,28.299,35.4,32.597
2022-11-29 01:42:00,4.42,25.342,28.299,35.4,32.595
2022-11-29 01:52:00,4.42,25.344,28.3,35.4,32.596
2022-11-29 02:02:00,4.423,25.343,28.299,35.4,32.595
2022-11-29 02:12:00,4.42,25.344,28.3,35.4,32.596
2022-11-29 02:22:00,4.42,25.342,28.3,35.4,32.596
2022-11-29 02:32:00,4.42,25.342,28.3,35.4,32.598
2022-11-29 02:42:00,4.42,25.344,28.3,35.401,32.598
2022-11-29 02:52:00,4.42,25.343,28.301,35.401,32.598
2022-11-29 03:02:00,4.42,25.343,28.301,35.401,32.599
2022-11-29 03:12:00,4.42,25.343,28.299,35.401,32.599
2022-11-29 03:22:00,4.42,25.343,28.299,35.401,32.597
2022-11-29 03:32:00,4.42,25.343,28.299,35.402,32.597
2022-11-29 03:42:00,4.42,25.343,28.3,35.402,32.598
2022-11-29 03:52:00,4.42,25.345,28.3,35.399,32.598
2022-11-29 04:02:00,4.42,25.345,28.298,35.402,32.598
2022-11-29 04:12:00,4.418,25.345,28.302,35.4,32.598
2022-11-29 04:22:00,4.418,25.346,28.299,35.4,32.598
2022-11-29 04:32:00,4.42,25.346,28.299,35.4,32.599
2022-11-29 04:42:00,4.42,25.344,28.299,35.4,32.599
2022-11-29 04:52:00,4.42,25.344,28.301,35.4,32.599
2022-11-29 05:02:00,4.42,25.344,28.299,35.401,32.599
2022-11-29 05:12:00,4.422,25.346,28.301,35.401,32.601
2022-11-29 05:22:00,4.42,25.348,28.301,35.401,32.599
2022-11-29 05:32:00,4.42,25.345,28.301,35.401,32.598
2022-11-29 05:42:00,4.42,25.345,28.301,35.401,32.601
2022-11-29 05:52:00,4.422,25.348,28.301,35.402,32.601
2022-11-29 06:02:00,4.42,25.345,28.298,35.402,32.598
2022-11-29 06:12:00,4.42,25.348,28.298,35.401,32.601
2022-11-29 06:22:00,4.42,25.345,28.298,35.399,32.598
2022-11-29 06:32:00,4.42,25.345,28.3,35.4,32.598
2022-11-29 06:42:00,4.42,25.345,28.3,35.402,32.599
2022-11-29 06:52:00,4.422,25.345,28.3,35.4,32.598
2022-11-29 07:02:00,4.422,25.344,28.3,35.4,32.599
2022-11-29 07:12:00,4.422,25.344,28.3,35.4,32.599
2022-11-29 07:22:00,4.42,25.344,28.3,35.401,32.599
2022-11-29 07:32:00,4.422,25.347,28.3,35.402,32.599
2022-11-29 07:42:00,4.42,25.344,28.3,35.402,32.599
2022-11-29 07:52:00,4.42,25.347,28.301,35.402,32.599
2022-11-29 08:02:00,4.417,25.349,28.3,35.402,32.599
2022-11-29 08:12:00,4.42,25.349,28.3,35.4,32.599
2022-11-29 08:22:00,4.42,25.349,28.3,35.402,32.599
2022-11-29 08:32:00,4.42,25.349,28.3,35.402,32.599
2022-11-29 08:42:00,4.42,25.349,28.3,35.402,32.599
2022-11-29 08:52:00,4.422,25.348,28.301,35.401,32.599
2022-11-29 09:02:00,4.42,25.348,28.301,35.402,32.598
2022-11-29 09:12:00,4.42,25.35,28.301,35.401,32.598
2022-11-29 09:22:00,4.42,25.349,28.303,35.401,32.598
2022-11-29 09:32:00,4.42,25.349,28.303,35.401,32.596
2022-11-29 09:42:00,4.42,25.346,28.302,35.4,32.595
2022-11-29 09:52:00,4.42,25.346,28.302,35.403,32.596
2022-11-29 10:02:00,4.422,25.342,28.302,35.4,32.595
2022-11-29 10:12:00,4.42,25.343,28.302,35.402,32.592
2022-11-29 10:22:00,4.418,25.343,28.304,35.403,32.591
2022-11-29 10:32:00,4.418,25.343,28.303,35.401,32.591
2022-11-29 10:42:00,4.42,25.342,28.304,35.401,32.59
2022-11-29 10:52:00,4.42,25.342,28.304,35.4,32.59
2022-11-29 11:02:00,4.42,25.344,28.304,35.4,32.593
2022-11-29 11:12:00,4.42,25.343,28.304,35.401,32.593
2022-11-29 11:22:00,4.42,25.344,28.304,35.401,32.59
2022-11-29 11:32:00,4.42,25.344,28.304,35.401,32.59
2022-11-29 11:42:00,4.42,25.344,28.304,35.401,32.591
2022-11-29 11:52:00,4.42,25.344,28.304,35.401,32.591
2022-11-29 12:02:00,4.42,25.344,28.305,35.399,32.591
2022-11-29 12:12:00,4.423,25.344,28.304,35.402,32.591
2022-11-29 12:22:00,4.418,25.346,28.304,35.402,32.591
2022-11-29 12:32:00,4.42,25.344,28.304,35.402,32.591
2022-11-29 12:42:00,4.42,25.344,28.304,35.402,32.591
2022-11-29 12:52:00,4.42,25.344,28.304,35.398,32.591
2022-11-29 13:02:00,4.42,25.347,28.305,35.398,32.591
2022-11-29 13:12:00,4.42,25.347,28.304,35.401,32.591
2022-11-29 13:22:00,4.418,25.347,28.305,35.398,32.591
2022-11-29 13:32:00,4.42,25.344,28.304,35.401,32.591
2022-11-29 13:42:00,4.42,25.344,28.305,35.399,32.591
2022-11-29 13:52:00,4.418,25.348,28.305,35.402,32.591
2022-11-29 14:02:00,4.42,25.346,28.303,35.4,32.592
2022-11-29 14:12:00,4.418,25.346,28.303,35.4,32.592
2022-11-29 14:22:00,4.42,25.347,28.304,35.399,32.595
2022-11-29 14:32:00,4.42,25.345,28.304,35.4,32.596
2022-11-29 14:42:00,4.42,25.345,28.304,35.401,32.596
2022-11-29 14:52:00,4.42,25.345,28.304,35.401,32.596
2022-11-29 15:02:00,4.422,25.346,28.305,35.401,32.596
2022-11-29 15:12:00,4.422,25.346,28.303,35.401,32.596
2022-11-29 15:22:00,4.42,25.346,28.305,35.402,32.594
2022-11-29 15:32:00,4.42,25.346,28.303,35.401,32.595
2022-11-29 15:42:00,4.42,25.346,28.305,35.402,32.597
2022-11-29 15:52:00,4.42,25.346,28.305,35.402,32.595
2022-11-29 16:02:00,4.42,25.346,28.305,35.402,32.597
2022-11-29 16:12:00,4.418,25.346,28.303,35.402,32.595
2022-11-29 16:22:00,4.42,25.348,28.304,35.4,32.595
2022-11-29 16:32:00,4.422,25.348,28.304,35.402,32.595
2022-11-29 16:42:00,4.42,25.346,28.304,35.4,32.596
2022-11-29 16:52:00,4.42,25.348,28.304,35.4,32.595
2022-11-29 17:02:00,4.42,25.348,28.304,35.401,32.595
2022-11-29 17:12:00,4.42,25.345,28.304,35.4,32.597
2022-11-29 17:22:00,4.42,25.348,28.304,35.401,32.596
2022-11-29 17:32:00,4.42,25.348,28.306,35.401,32.596
2022-11-29 17:42:00,4.42,25.345,28.306,35.401,32.598
2022-11-29 17:52:00,4.422,25.345,28.306,35.401,32.596
2022-11-29 18:02:00,4.422,25.348,28.303,35.401,32.596
2022-11-29 18:12:00,4.42,25.347,28.306,35.401,32.596
2022-11-29 18:22:00,4.422,25.347,28.303,35.402,32.596
2022-11-29 18:32:00,4.42,25.347,28.306,35.401,32.596
2022-11-29 18:42:00,4.42,25.347,28.303,35.401,32.596
2022-11-29 18:52:00,4.42,25.347,28.303,35.402,32.596
2022-11-29 19:02:00,4.42,25.347,28.306,35.402,32.597
2022-11-29 19:12:00,4.42,25.347,28.306,35.402,32.597
2022-11-29 19:22:00,4.42,25.347,28.303,35.402,32.597
2022-11-29 19:32:00,4.42,25.347,28.305,35.402,32.597
2022-11-29 19:42:00,4.42,25.347,28.305,35.402,32.597
2022-11-29 19:52:00,4.42,25.347,28.305,35.402,32.597
2022-11-29 20:02:00,4.422,25.347,28.305,35.402,32.599
2022-11-29 20:12:00,4.42,25.348,28.305,35.402,32.597
2022-11-29 20:22:00,4.42,25.347,28.305,35.402,32.597
2022-11-29 20:32:00,4.42,25.347,28.305,35.4,32.597
2022-11-29 20:42:00,4.42,25.348,28.305,35.4,32.597
