"time","Fs_418","Fs_584","Fs_114","Fs_542","Fs_544","Fs_560","Fs_389","Fs_483","Fs_481","Fs_18","Fs_405","Fs_51","Fs_2","Fs_475","Fs_357","Fs_7","Fs_130","Fs_208"
2023-11-03 11:02:00,10.8318333333333,10.4511666666667,17.844,26.6913333333333,43.9771666666667,9.22466666666667,36.1723333333333,13.087,25.1953333333333,26.2735,30.5591666666667,20.8503333333333,14.808,35.8043333333333,31.6271666666667,32.2166666666667,33.6295,21.7015
2023-11-03 12:02:00,10.831,10.4495,17.8433333333333,26.6926666666667,43.975,9.2245,36.1721666666667,13.087,25.1938333333333,26.2733333333333,30.5583333333333,20.8501666666667,14.8068333333333,35.8038333333333,31.6276666666667,32.213,33.6306666666667,21.6973333333333
2023-11-03 13:02:00,10.8313333333333,10.4491666666667,17.8421666666667,26.6918333333333,43.9785,9.22566666666667,36.1711666666667,13.0888333333333,25.1926666666667,26.2705,30.557,20.8496666666667,14.806,35.8038333333333,31.6266666666667,32.213,33.6311666666667,21.6991666666667
2023-11-03 14:02:00,10.8316666666667,10.4485,17.843,26.6915,43.9755,9.22466666666667,36.1716666666667,13.0915,25.1921666666667,26.2705,30.557,20.8491666666667,14.8062,35.8036666666667,31.6271666666667,32.2143333333333,33.6313333333333,21.7005
2023-11-03 15:02:00,10.8321666666667,10.449,17.8423333333333,26.692,43.9741666666667,9.225,36.1715,13.0935,25.1925,26.2708333333333,30.5576666666667,20.85,14.806,35.8028333333333,31.6265,32.2231666666667,33.6321666666667,21.701
2023-11-03 16:02:00,10.833,10.4498333333333,17.8412,26.6933333333333,43.9708333333333,9.22533333333333,36.1713333333333,13.0848333333333,25.1931666666667,26.2696666666667,30.559,20.8498333333333,14.8036666666667,35.8028333333333,31.6261666666667,32.2245,33.6336666666667,21.705
2023-11-03 17:02:00,10.8335,10.4503333333333,17.8413333333333,26.6925,43.9695,9.22466666666667,36.171,13.087,25.191,26.2705,30.5588333333333,20.8505,14.8031666666667,35.8028333333333,31.6255,32.2255,33.6345,21.7055
2023-11-03 18:02:00,10.8331666666667,10.4521666666667,17.8406666666667,26.693,43.9693333333333,9.2245,36.1703333333333,13.0896666666667,25.1906666666667,26.2701666666667,30.5586666666667,20.853,14.8038333333333,35.8013333333333,31.6256666666667,32.2213333333333,33.6345,21.706
2023-11-03 19:02:00,10.8325,10.4528333333333,17.8403333333333,26.6934,43.9688333333333,9.225,36.1715,13.0913333333333,25.194,26.2711666666667,30.5576666666667,20.8526666666667,14.8046666666667,35.801,31.6256666666667,32.2191666666667,33.6358333333333,21.706
2023-11-03 20:02:00,10.834,10.4533333333333,17.8415,26.6943333333333,43.9691666666667,9.22533333333333,36.1691666666667,13.0943333333333,25.1934,26.2701666666667,30.562,20.8551666666667,14.8043333333333,35.799,31.6251666666667,32.2266666666667,33.6363333333333,21.708
