"time","Fe_142","Fe_583","Fe_10","Fe_9","Fe_113","Fe_379","Fe_477","Fe_350","Fe_1","Fe_186"
2023-05-09 06:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.05216666666667,25.037,27.5683333333333,36.0483333333333,34.038
2023-05-09 07:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.05216666666667,25.037,27.5683333333333,36.0483333333333,34.0391666666667
2023-05-09 08:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.68283333333333,26.9541666666667,29.5563333333333,37.87,34.0495
2023-05-09 09:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.68283333333333,26.9541666666667,29.5563333333333,37.87,34.0476666666667
2023-05-09 10:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.68283333333333,26.9541666666667,29.5563333333333,37.87,34.0506666666667
2023-05-09 11:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.68283333333333,26.9541666666667,29.5563333333333,37.87,34.0491666666667
2023-05-09 12:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.68283333333333,26.9541666666667,29.5563333333333,37.87,34.0461666666667
2023-05-09 13:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.68283333333333,26.9541666666667,29.5563333333333,37.87,34.0456666666667
2023-05-09 14:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.68283333333333,26.9541666666667,29.5563333333333,37.87,34.0443333333333
2023-05-09 15:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.68283333333333,26.9541666666667,29.5563333333333,37.87,34.0435
2023-05-09 16:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.68283333333333,26.9541666666667,29.5563333333333,37.87,34.0433333333333
2023-05-09 17:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.68283333333333,26.9541666666667,29.5563333333333,37.87,34.0418333333333
2023-05-09 18:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.68283333333333,26.9541666666667,29.5563333333333,37.87,34.0415
2023-05-09 19:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.68283333333333,26.9541666666667,29.5563333333333,37.87,34.0433333333333
2023-05-09 20:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.68283333333333,26.9541666666667,29.5563333333333,37.87,34.0415
2023-05-09 21:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.68283333333333,26.9541666666667,29.5563333333333,37.87,34.041
2023-05-09 22:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.68283333333333,26.9541666666667,29.5563333333333,37.87,34.0413333333333
2023-05-09 23:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.68283333333333,26.9541666666667,29.5563333333333,37.87,34.0411666666667
