"time","Fs_542","Fs_544","Fs_560","Fs_389","Fs_483","Fs_481","Fs_18","Fs_405","Fs_51","Fs_2","Fs_475","Fs_357","Fs_7","Fs_130","Fs_208"
2022-06-21 05:46:00,22.12,30.53,7.471,26.92,22.871,21.179,20.503,23.274,16.957,13.313,25.619,21.863,21.196,24.749,21.254
2022-06-21 05:56:00,22.12,30.53,7.471,26.92,22.871,21.179,20.503,23.274,16.957,13.313,25.619,21.863,21.196,24.749,21.255
2022-06-21 06:06:00,22.121,30.535,7.469,26.916,22.872,21.184,20.503,23.272,16.957,13.316,25.618,21.863,21.194,24.75,21.257
2022-06-21 06:16:00,22.117,30.54,7.469,26.917,22.87,21.182,20.508,23.27,16.957,13.314,25.616,21.862,21.195,24.748,21.258
2022-06-21 06:26:00,22.114,30.536,7.467,26.915,22.87,21.181,20.506,23.263,16.958,13.314,25.619,21.86,21.191,24.749,21.257
2022-06-21 06:36:00,22.111,30.532,7.467,26.914,22.871,21.179,20.505,23.259,16.956,13.313,25.617,21.861,21.194,24.746,21.258
2022-06-21 06:46:00,22.107,30.529,7.467,26.915,22.872,21.178,20.499,23.258,16.957,13.311,25.618,21.86,21.192,24.747,21.262
2022-06-21 06:56:00,22.108,30.525,7.465,26.915,22.873,21.178,20.502,23.259,16.953,13.313,25.617,21.86,21.185,24.745,21.259
2022-06-21 07:06:00,22.109,30.527,7.466,26.915,22.869,21.166,20.501,23.278,16.957,13.314,25.62,21.859,21.188,24.744,21.261
2022-06-21 07:16:00,22.106,30.526,7.463,26.913,22.869,21.163,20.5,23.277,16.955,13.312,25.621,21.86,21.187,24.743,21.26
2022-06-21 07:26:00,22.107,30.527,7.464,26.914,22.871,21.164,20.491,23.278,16.955,13.312,25.622,21.858,21.185,24.743,21.26
2022-06-21 07:36:00,22.104,30.526,7.465,26.913,22.871,21.16,20.492,23.277,16.957,13.315,25.617,21.858,21.177,24.741,21.252
2022-06-21 07:46:00,22.108,30.529,7.466,26.91,22.869,21.165,20.494,23.277,16.956,13.317,25.618,21.857,21.17,24.743,21.251
2022-06-21 07:56:00,22.107,30.529,7.467,26.909,22.868,21.164,20.5,23.274,16.956,13.316,25.616,21.853,21.174,24.742,21.254
2022-06-21 08:06:00,22.106,30.526,7.468,26.908,22.871,21.162,20.498,23.272,16.954,13.315,25.615,21.856,21.176,24.738,21.249
2022-06-21 08:16:00,22.106,30.53,7.471,26.904,22.87,21.156,20.499,23.256,16.952,13.317,25.614,21.85,21.178,24.737,21.247
2022-06-21 08:26:00,22.107,30.528,7.47,26.902,22.87,21.154,20.499,23.257,16.955,13.315,25.615,21.847,21.174,24.736,21.253
2022-06-21 08:36:00,22.108,30.528,7.474,26.899,22.87,21.153,20.498,23.255,16.954,13.316,25.613,21.846,21.165,24.737,21.242
2022-06-21 08:46:00,22.106,30.532,7.472,26.89,22.87,21.155,20.497,23.254,16.955,13.316,25.613,21.846,21.157,24.737,21.245
2022-06-21 08:56:00,22.106,30.53,7.473,26.89,22.868,21.153,20.493,23.253,16.954,13.311,25.616,21.849,21.16,24.736,21.243
2022-06-21 09:06:00,22.106,30.529,7.472,26.891,22.869,21.131,20.477,23.25,16.954,13.316,25.614,21.846,21.15,24.732,21.246
2022-06-21 09:16:00,22.107,30.529,7.471,26.886,22.867,21.114,20.472,23.248,16.953,13.314,25.613,21.847,21.157,24.73,21.242
2022-06-21 09:26:00,22.107,30.525,7.47,26.883,22.87,21.103,20.464,23.246,16.955,13.314,25.611,21.845,21.149,24.729,21.236
2022-06-21 09:36:00,22.109,30.518,7.469,26.884,22.87,21.101,20.44,23.251,16.954,13.314,25.611,21.846,21.148,24.721,21.236
2022-06-21 09:46:00,22.108,30.501,7.459,26.879,22.869,21.103,20.434,23.252,16.953,13.283,25.61,21.845,21.148,24.719,21.234
2022-06-21 09:56:00,22.108,30.501,7.459,26.879,22.869,21.103,20.426,23.253,16.952,13.289,25.61,21.842,21.148,24.721,21.236
2022-06-21 10:06:00,22.112,30.493,7.441,26.879,22.868,21.103,20.416,23.247,16.95,13.288,25.609,21.842,21.149,24.72,21.233
2022-06-21 10:16:00,22.112,30.493,7.441,26.879,22.868,21.103,20.416,23.247,16.952,13.289,25.609,21.845,21.143,24.72,21.233
2022-06-21 10:26:00,22.112,30.462,7.434,26.876,22.87,21.102,20.419,23.243,16.95,13.29,25.602,21.845,21.143,24.718,21.231
2022-06-21 10:36:00,22.112,30.462,7.434,26.876,22.87,21.102,20.419,23.243,16.95,13.29,25.602,21.844,21.14,24.716,21.229
2022-06-21 10:46:00,22.109,30.465,7.435,26.874,22.871,21.099,20.418,23.243,16.949,13.29,25.6,21.84,21.142,24.714,21.228
2022-06-21 10:56:00,22.104,30.463,7.435,26.872,22.869,21.099,20.417,23.241,16.946,13.29,25.598,21.836,21.141,24.711,21.229
2022-06-21 11:06:00,22.102,30.464,7.433,26.874,22.866,21.096,20.419,23.24,16.944,13.288,25.597,21.831,21.139,24.711,21.225
2022-06-21 11:16:00,22.101,30.46,7.427,26.873,22.866,21.091,20.424,23.24,16.942,13.29,25.594,21.83,21.135,24.711,21.226
2022-06-21 11:26:00,22.079,30.46,7.419,26.871,22.868,21.082,20.411,23.238,16.938,13.29,25.592,21.83,21.134,24.704,21.218
2022-06-21 11:36:00,22.078,30.457,7.417,26.871,22.866,21.083,20.41,23.179,16.938,13.29,25.583,21.828,21.137,24.704,21.21
2022-06-21 11:46:00,22.077,30.457,7.406,26.864,22.859,21.077,20.405,23.144,16.93,13.291,25.581,21.827,21.136,24.701,21.212
2022-06-21 11:56:00,22.079,30.461,7.406,26.863,22.861,21.079,20.405,23.144,16.93,13.292,25.579,21.826,21.133,24.702,21.197
2022-06-21 12:06:00,22.073,30.464,7.404,26.853,22.86,21.074,20.402,23.134,16.924,13.291,25.566,21.826,21.131,24.7,21.196
2022-06-21 12:16:00,22.073,30.464,7.404,26.853,22.86,21.074,20.402,23.134,16.922,13.292,25.566,21.825,21.136,24.7,21.195
2022-06-21 12:26:00,22.074,30.465,7.406,26.854,22.861,21.073,20.399,23.133,16.92,13.29,25.566,21.826,21.134,24.702,21.194
2022-06-21 12:36:00,22.074,30.466,7.404,26.852,22.861,21.073,20.398,23.135,16.922,13.292,25.566,21.825,21.135,24.698,21.196
2022-06-21 12:46:00,22.075,30.464,7.404,26.854,22.86,21.071,20.399,23.134,16.922,13.291,25.566,21.823,21.135,24.698,21.189
2022-06-21 12:56:00,22.074,30.463,7.403,26.849,22.857,21.069,20.396,23.135,16.92,13.288,25.564,21.819,21.134,24.698,21.186
2022-06-21 13:06:00,22.072,30.453,7.405,26.848,22.859,21.071,20.395,23.133,16.916,13.288,25.564,21.819,21.135,24.698,21.186
2022-06-21 13:16:00,22.072,30.45,7.402,26.844,22.86,21.067,20.395,23.131,16.913,13.289,25.564,21.816,21.134,24.697,21.185
2022-06-21 13:26:00,22.074,30.451,7.402,26.844,22.86,21.067,20.377,23.131,16.915,13.289,25.561,21.795,21.134,24.698,21.187
2022-06-21 13:36:00,22.062,30.445,7.398,26.842,22.86,21.062,20.373,23.13,16.911,13.292,25.564,21.793,21.13,24.695,21.181
2022-06-21 13:46:00,22.049,30.437,7.389,26.839,22.86,21.06,20.38,23.127,16.909,13.291,25.555,21.791,21.132,24.688,21.181
2022-06-21 13:56:00,22.055,30.437,7.38,26.833,22.86,21.055,20.373,23.121,16.907,13.29,25.557,21.785,21.135,24.688,21.179
2022-06-21 14:06:00,22.057,30.438,7.38,26.831,22.859,21.045,20.373,23.118,16.905,13.286,25.553,21.783,21.141,24.681,21.19
2022-06-21 14:16:00,22.052,30.439,7.377,26.822,22.858,21.033,20.373,23.117,16.905,13.282,25.552,21.778,21.134,24.68,21.214
2022-06-21 14:26:00,22.048,30.434,7.349,26.816,22.86,21.034,20.375,23.115,16.899,13.281,25.553,21.777,21.138,24.678,21.225
2022-06-21 14:36:00,22.049,30.435,7.347,26.815,22.86,21.035,20.374,23.113,16.895,13.281,25.551,21.778,21.138,24.674,21.228
2022-06-21 14:46:00,22.046,30.432,7.349,26.81,22.86,21.035,20.372,23.111,16.895,13.281,25.552,21.777,21.135,24.673,21.231
2022-06-21 14:56:00,22.044,30.435,7.347,26.812,22.86,21.036,20.372,23.112,16.897,13.282,25.551,21.777,21.137,24.672,21.23
2022-06-21 15:06:00,22.031,30.433,7.349,26.813,22.862,21.033,20.374,23.112,16.898,13.283,25.55,21.777,21.136,24.671,21.23
2022-06-21 15:16:00,22.036,30.433,7.349,26.814,22.863,21.035,20.375,23.11,16.897,13.282,25.551,21.776,21.136,24.672,21.229
2022-06-21 15:26:00,22.038,30.434,7.35,26.814,22.863,21.034,20.374,23.112,16.897,13.282,25.548,21.777,21.136,24.673,21.229
2022-06-21 15:36:00,22.033,30.435,7.347,26.817,22.861,21.033,20.374,23.113,16.899,13.281,25.549,21.776,21.138,24.674,21.227
2022-06-21 15:46:00,22.035,30.435,7.348,26.816,22.861,21.033,20.372,23.113,16.897,13.282,25.549,21.776,21.139,24.675,21.231
2022-06-21 15:56:00,22.033,30.434,7.349,26.818,22.864,21.031,20.373,23.111,16.898,13.28,25.551,21.777,21.139,24.674,21.228
2022-06-21 16:06:00,22.034,30.435,7.347,26.818,22.863,21.033,20.372,23.114,16.899,13.282,25.553,21.775,21.142,24.674,21.226
2022-06-21 16:16:00,22.034,30.435,7.348,26.818,22.861,21.033,20.374,23.11,16.899,13.28,25.552,21.778,21.14,24.675,21.222
2022-06-21 16:26:00,22.037,30.437,7.348,26.818,22.863,21.035,20.374,23.112,16.899,13.282,25.552,21.777,21.14,24.675,21.222
2022-06-21 16:36:00,22.036,30.437,7.348,26.822,22.863,21.033,20.373,23.114,16.9,13.281,25.553,21.777,21.14,24.675,21.223
2022-06-21 16:46:00,22.036,30.439,7.348,26.824,22.862,21.033,20.373,23.113,16.901,13.281,25.554,21.779,21.139,24.676,21.223
2022-06-21 16:56:00,22.038,30.44,7.347,26.823,22.862,21.032,20.374,23.113,16.901,13.281,25.556,21.777,21.138,24.674,21.22
2022-06-21 17:06:00,22.036,30.439,7.347,26.823,22.862,21.033,20.375,23.113,16.902,13.282,25.557,21.78,21.14,24.676,21.219
2022-06-21 17:16:00,22.035,30.44,7.349,26.825,22.861,21.033,20.375,23.115,16.901,13.282,25.555,21.778,21.14,24.674,21.219
2022-06-21 17:26:00,22.038,30.439,7.346,26.825,22.864,21.033,20.374,23.113,16.901,13.282,25.558,21.778,21.142,24.677,21.22
2022-06-21 17:36:00,22.037,30.44,7.348,26.822,22.864,21.036,20.374,23.112,16.901,13.282,25.557,21.78,21.142,24.676,21.221
2022-06-21 17:46:00,22.035,30.44,7.348,26.825,22.863,21.036,20.372,23.112,16.901,13.282,25.557,21.78,21.142,24.677,21.219
2022-06-21 17:56:00,22.037,30.439,7.35,26.826,22.862,21.034,20.373,23.113,16.899,13.283,25.558,21.778,21.142,24.675,21.218
2022-06-21 18:06:00,22.035,30.44,7.348,26.825,22.864,21.036,20.374,23.113,16.901,13.283,25.558,21.78,21.142,24.677,21.216
2022-06-21 18:16:00,22.037,30.44,7.349,26.824,22.865,21.036,20.374,23.115,16.901,13.282,25.558,21.781,21.141,24.676,21.215
2022-06-21 18:26:00,22.036,30.44,7.347,26.827,22.865,21.036,20.372,23.114,16.903,13.28,25.558,21.779,21.143,24.677,21.215
2022-06-21 18:36:00,22.037,30.44,7.347,26.828,22.862,21.037,20.375,23.116,16.901,13.282,25.558,21.782,21.141,24.677,21.212
2022-06-21 18:46:00,22.036,30.441,7.349,26.831,22.862,21.036,20.386,23.114,16.903,13.282,25.56,21.782,21.143,24.68,21.21
2022-06-21 18:56:00,22.036,30.439,7.347,26.831,22.865,21.038,20.391,23.118,16.902,13.281,25.561,21.784,21.147,24.681,21.208
2022-06-21 19:06:00,22.039,30.439,7.348,26.832,22.863,21.042,20.391,23.116,16.905,13.282,25.561,21.784,21.148,24.681,21.206
2022-06-21 19:16:00,22.04,30.441,7.35,26.833,22.865,21.039,20.394,23.121,16.905,13.282,25.564,21.784,21.147,24.681,21.204
2022-06-21 19:26:00,22.04,30.446,7.35,26.835,22.866,21.037,20.395,23.123,16.907,13.282,25.565,21.784,21.149,24.681,21.205
2022-06-21 19:36:00,22.042,30.448,7.35,26.839,22.864,21.038,20.396,23.125,16.908,13.28,25.565,21.785,21.149,24.681,21.202
2022-06-21 19:46:00,22.042,30.457,7.352,26.839,22.866,21.038,20.398,23.133,16.908,13.282,25.567,21.785,21.151,24.684,21.2
2022-06-21 19:56:00,22.042,30.457,7.35,26.843,22.865,21.036,20.399,23.132,16.907,13.281,25.57,21.786,21.15,24.686,21.198
2022-06-21 20:06:00,22.044,30.464,7.351,26.845,22.866,21.037,20.4,23.136,16.91,13.283,25.57,21.788,21.15,24.686,21.199
2022-06-21 20:16:00,22.046,30.466,7.353,26.844,22.863,21.039,20.4,23.138,16.908,13.281,25.574,21.791,21.151,24.686,21.199
2022-06-21 20:26:00,22.045,30.463,7.357,26.845,22.865,21.037,20.4,23.137,16.911,13.28,25.575,21.793,21.148,24.688,21.196
2022-06-21 20:36:00,22.044,30.46,7.358,26.848,22.867,21.037,20.4,23.137,16.912,13.281,25.579,21.798,21.151,24.686,21.195
2022-06-21 20:46:00,22.048,30.461,7.357,26.848,22.867,21.039,20.402,23.138,16.913,13.279,25.578,21.803,21.149,24.688,21.193
2022-06-21 20:56:00,22.046,30.458,7.359,26.849,22.867,21.041,20.403,23.14,16.911,13.282,25.581,21.804,21.148,24.691,21.194
2022-06-21 21:06:00,22.047,30.451,7.361,26.851,22.866,21.044,20.402,23.141,16.913,13.28,25.585,21.81,21.147,24.695,21.19
2022-06-21 21:16:00,22.048,30.445,7.361,26.855,22.867,21.047,20.403,23.143,16.914,13.281,25.586,21.813,21.148,24.695,21.191
2022-06-21 21:26:00,22.051,30.449,7.363,26.854,22.866,21.055,20.402,23.142,16.914,13.28,25.587,21.814,21.147,24.694,21.192
2022-06-21 21:36:00,22.05,30.448,7.363,26.856,22.865,21.067,20.402,23.158,16.915,13.28,25.587,21.818,21.146,24.694,21.191
2022-06-21 21:46:00,22.052,30.453,7.365,26.857,22.864,21.068,20.403,23.158,16.917,13.279,25.591,21.817,21.143,24.697,21.186
2022-06-21 21:56:00,22.05,30.454,7.369,26.858,22.863,21.069,20.402,23.159,16.919,13.281,25.591,21.815,21.144,24.698,21.187
2022-06-21 22:06:00,22.05,30.454,7.369,26.858,22.863,21.069,20.402,23.159,16.919,13.281,25.591,21.815,21.144,24.698,21.186
2022-06-21 22:16:00,22.053,30.46,7.373,26.864,22.864,21.068,20.403,23.178,16.919,13.282,25.592,21.824,21.148,24.699,21.186
2022-06-21 22:26:00,22.057,30.461,7.375,26.864,22.863,21.068,20.405,23.19,16.919,13.281,25.592,21.822,21.145,24.699,21.185
2022-06-21 22:36:00,22.057,30.461,7.375,26.865,22.864,21.07,20.404,23.192,16.919,13.281,25.594,21.824,21.147,24.702,21.189
2022-06-21 22:46:00,22.057,30.458,7.375,26.865,22.866,21.07,20.407,23.212,16.919,13.281,25.594,21.825,21.145,24.7,21.186
2022-06-21 22:56:00,22.06,30.458,7.375,26.864,22.862,21.069,20.406,23.222,16.921,13.281,25.594,21.823,21.144,24.701,21.188
2022-06-21 23:06:00,22.057,30.46,7.375,26.866,22.863,21.069,20.407,23.233,16.923,13.283,25.595,21.826,21.144,24.701,21.187
2022-06-21 23:16:00,22.059,30.459,7.377,26.867,22.862,21.068,20.407,23.233,16.925,13.282,25.597,21.825,21.143,24.703,21.187
2022-06-21 23:26:00,22.06,30.464,7.376,26.866,22.864,21.07,20.408,23.241,16.926,13.28,25.596,21.823,21.145,24.702,21.188
2022-06-21 23:36:00,22.062,30.465,7.378,26.867,22.864,21.069,20.41,23.241,16.925,13.281,25.598,21.825,21.144,24.702,21.187
2022-06-21 23:46:00,22.062,30.46,7.377,26.869,22.863,21.071,20.411,23.241,16.927,13.281,25.598,21.827,21.144,24.703,21.19
2022-06-21 23:56:00,22.064,30.462,7.374,26.869,22.863,21.07,20.411,23.241,16.927,13.282,25.6,21.826,21.146,24.702,21.187
2022-06-22 00:06:00,22.062,30.459,7.374,26.87,22.863,21.071,20.413,23.24,16.926,13.281,25.601,21.827,21.145,24.703,21.188
2022-06-22 00:16:00,22.063,30.462,7.376,26.872,22.862,21.072,20.412,23.241,16.928,13.281,25.601,21.831,21.144,24.705,21.188
2022-06-22 00:26:00,22.062,30.463,7.378,26.873,22.862,21.073,20.415,23.243,16.93,13.279,25.601,21.828,21.146,24.705,21.189
2022-06-22 00:36:00,22.063,30.466,7.376,26.877,22.863,21.075,20.418,23.24,16.93,13.283,25.602,21.829,21.144,24.704,21.188
2022-06-22 00:46:00,22.062,30.464,7.375,26.875,22.864,21.075,20.416,23.242,16.933,13.282,25.602,21.83,21.147,24.703,21.19
2022-06-22 00:56:00,22.063,30.464,7.377,26.88,22.864,21.074,20.418,23.242,16.934,13.281,25.603,21.83,21.144,24.703,21.191
2022-06-22 01:06:00,22.064,30.473,7.377,26.881,22.865,21.074,20.421,23.244,16.938,13.28,25.604,21.831,21.145,24.707,21.189
2022-06-22 01:16:00,22.063,30.478,7.376,26.883,22.864,21.075,20.421,23.243,16.942,13.281,25.603,21.83,21.147,24.705,21.19
2022-06-22 01:26:00,22.064,30.48,7.376,26.882,22.864,21.075,20.422,23.243,16.944,13.281,25.605,21.832,21.144,24.708,21.19
2022-06-22 01:36:00,22.063,30.487,7.379,26.884,22.864,21.076,20.42,23.243,16.953,13.279,25.604,21.83,21.145,24.709,21.189
2022-06-22 01:46:00,22.064,30.486,7.378,26.884,22.864,21.075,20.419,23.246,16.957,13.28,25.606,21.832,21.143,24.708,21.19
2022-06-22 01:56:00,22.066,30.487,7.378,26.885,22.866,21.074,20.42,23.248,16.954,13.282,25.605,21.831,21.144,24.709,21.189
2022-06-22 02:06:00,22.066,30.485,7.378,26.887,22.867,21.074,20.423,23.248,16.954,13.284,25.606,21.83,21.144,24.72,21.19
2022-06-22 02:16:00,22.067,30.506,7.378,26.887,22.863,21.072,20.423,23.253,16.955,13.283,25.609,21.83,21.142,24.72,21.19
2022-06-22 02:26:00,22.068,30.503,7.38,26.891,22.865,21.072,20.423,23.252,16.955,13.286,25.609,21.833,21.144,24.72,21.19
2022-06-22 02:36:00,22.068,30.505,7.38,26.891,22.865,21.073,20.42,23.252,16.955,13.283,25.608,21.836,21.142,24.718,21.191
2022-06-22 02:46:00,22.07,30.511,7.38,26.894,22.866,21.075,20.422,23.253,16.955,13.285,25.609,21.832,21.139,24.718,21.191
2022-06-22 02:56:00,22.07,30.511,7.38,26.894,22.866,21.075,20.422,23.253,16.955,13.285,25.609,21.832,21.139,24.718,21.19
2022-06-22 03:06:00,22.07,30.51,7.38,26.896,22.867,21.077,20.419,23.253,16.955,13.283,25.608,21.833,21.143,24.72,21.19
2022-06-22 03:16:00,22.068,30.511,7.38,26.896,22.866,21.076,20.423,23.252,16.957,13.284,25.609,21.833,21.14,24.722,21.19
2022-06-22 03:26:00,22.069,30.51,7.379,26.897,22.866,21.078,20.422,23.254,16.956,13.284,25.61,21.834,21.142,24.724,21.191
2022-06-22 03:36:00,22.07,30.511,7.382,26.896,22.866,21.078,20.419,23.251,16.956,13.284,25.609,21.838,21.142,24.723,21.191
2022-06-22 03:46:00,22.07,30.512,7.379,26.897,22.866,21.078,20.42,23.251,16.956,13.281,25.61,21.835,21.142,24.725,21.19
2022-06-22 03:56:00,22.07,30.51,7.379,26.899,22.868,21.079,20.42,23.251,16.954,13.281,25.611,21.836,21.144,24.723,21.19
2022-06-22 04:06:00,22.07,30.51,7.379,26.897,22.866,21.078,20.42,23.251,16.956,13.281,25.611,21.836,21.144,24.722,21.192
2022-06-22 04:16:00,22.07,30.51,7.381,26.897,22.868,21.08,20.42,23.251,16.954,13.281,25.611,21.835,21.145,24.722,21.191
2022-06-22 04:26:00,22.07,30.51,7.379,26.898,22.868,21.08,20.42,23.251,16.954,13.279,25.613,21.835,21.144,24.724,21.191
2022-06-22 04:36:00,22.069,30.511,7.381,26.897,22.868,21.08,20.42,23.248,16.955,13.28,25.61,21.835,21.143,24.724,21.191
2022-06-22 04:46:00,22.069,30.509,7.379,26.897,22.868,21.079,20.421,23.25,16.955,13.282,25.61,21.835,21.144,24.723,21.19
2022-06-22 04:56:00,22.069,30.509,7.379,26.899,22.865,21.079,20.42,23.251,16.956,13.28,25.612,21.836,21.146,24.723,21.189
2022-06-22 05:06:00,22.068,30.51,7.38,26.896,22.869,21.075,20.42,23.249,16.956,13.282,25.609,21.835,21.143,24.724,21.188
2022-06-22 05:16:00,22.067,30.502,7.378,26.898,22.867,21.077,20.42,23.249,16.955,13.281,25.609,21.835,21.143,24.723,21.19
2022-06-22 05:26:00,22.069,30.5,7.378,26.897,22.867,21.077,20.42,23.251,16.957,13.283,25.608,21.834,21.142,24.721,21.187
2022-06-22 05:36:00,22.069,30.497,7.378,26.896,22.866,21.075,20.422,23.249,16.955,13.283,25.61,21.834,21.141,24.722,21.189
2022-06-22 05:46:00,22.069,30.497,7.378,26.896,22.867,21.076,20.423,23.249,16.956,13.28,25.611,21.835,21.14,24.722,21.19
2022-06-22 05:56:00,22.068,30.495,7.378,26.896,22.867,21.075,20.424,23.249,16.956,13.28,25.611,21.835,21.143,24.721,21.188
2022-06-22 06:06:00,22.069,30.491,7.378,26.893,22.867,21.074,20.422,23.247,16.956,13.28,25.61,21.832,21.142,24.721,21.188
2022-06-22 06:16:00,22.067,30.49,7.379,26.891,22.869,21.075,20.424,23.248,16.955,13.279,25.608,21.834,21.142,24.718,21.186
2022-06-22 06:26:00,22.069,30.49,7.377,26.888,22.867,21.073,20.423,23.245,16.954,13.279,25.606,21.832,21.138,24.717,21.186
2022-06-22 06:36:00,22.069,30.485,7.377,26.887,22.867,21.073,20.421,23.245,16.952,13.282,25.606,21.831,21.14,24.715,21.187
2022-06-22 06:46:00,22.066,30.474,7.377,26.879,22.867,21.076,20.421,23.246,16.95,13.28,25.604,21.83,21.139,24.715,21.187
2022-06-22 06:56:00,22.065,30.47,7.379,26.877,22.866,21.075,20.424,23.245,16.95,13.282,25.604,21.829,21.139,24.713,21.186
2022-06-22 07:06:00,22.065,30.476,7.377,26.876,22.866,21.077,20.424,23.245,16.95,13.28,25.602,21.829,21.14,24.713,21.187
2022-06-22 07:16:00,22.065,30.475,7.379,26.876,22.866,21.077,20.421,23.246,16.948,13.28,25.602,21.829,21.141,24.714,21.186
2022-06-22 07:26:00,22.064,30.47,7.378,26.873,22.869,21.075,20.42,23.245,16.948,13.28,25.6,21.827,21.139,24.714,21.185
2022-06-22 07:36:00,22.064,30.466,7.376,26.872,22.868,21.075,20.412,23.246,16.94,13.281,25.598,21.828,21.143,24.716,21.185
2022-06-22 07:46:00,22.065,30.466,7.374,26.872,22.867,21.072,20.41,23.244,16.938,13.281,25.598,21.826,21.14,24.714,21.189
2022-06-22 07:56:00,22.063,30.462,7.37,26.872,22.868,21.07,20.408,23.244,16.937,13.282,25.591,21.825,21.141,24.714,21.19
2022-06-22 08:06:00,22.064,30.466,7.364,26.873,22.867,21.071,20.408,23.243,16.937,13.28,25.586,21.825,21.139,24.709,21.191
2022-06-22 08:16:00,22.063,30.459,7.36,26.872,22.869,21.07,20.407,23.245,16.937,13.283,25.582,21.825,21.136,24.709,21.194
2022-06-22 08:26:00,22.065,30.464,7.356,26.87,22.867,21.067,20.404,23.242,16.937,13.281,25.579,21.825,21.136,24.71,21.194
2022-06-22 08:36:00,22.065,30.464,7.356,26.87,22.867,21.068,20.402,23.239,16.937,13.282,25.576,21.823,21.139,24.71,21.203
2022-06-22 08:46:00,22.065,30.461,7.35,26.869,22.866,21.066,20.403,23.236,16.935,13.283,25.573,21.822,21.138,24.712,21.202
2022-06-22 08:56:00,22.066,30.459,7.351,26.865,22.863,21.057,20.403,23.232,16.932,13.282,25.57,21.823,21.137,24.708,21.214
2022-06-22 09:06:00,22.062,30.456,7.349,26.86,22.861,21.055,20.403,23.155,16.932,13.282,25.571,21.821,21.135,24.706,21.224
2022-06-22 09:16:00,22.062,30.456,7.349,26.86,22.861,21.055,20.403,23.155,16.932,13.282,25.566,21.823,21.135,24.703,21.225
2022-06-22 09:26:00,22.061,30.459,7.349,26.854,22.864,21.03,20.398,23.14,16.93,13.283,25.564,21.821,21.135,24.704,21.224
2022-06-22 09:36:00,22.062,30.454,7.349,26.851,22.863,21.037,20.393,23.14,16.925,13.285,25.561,21.819,21.134,24.699,21.21
2022-06-22 09:46:00,22.055,30.448,7.353,26.843,22.861,21.034,20.374,23.128,16.926,13.277,25.561,21.82,21.134,24.702,21.198
2022-06-22 09:56:00,22.052,30.463,7.349,26.843,22.862,21.046,20.373,23.123,16.925,13.279,25.559,21.818,21.132,24.701,21.2
2022-06-22 10:06:00,22.052,30.463,7.349,26.843,22.862,21.046,20.373,23.123,16.925,13.279,25.559,21.815,21.131,24.702,21.195
2022-06-22 10:16:00,22.048,30.463,7.335,26.838,22.861,21.04,20.373,23.121,16.926,13.276,25.558,21.812,21.125,24.7,21.195
2022-06-22 10:26:00,22.048,30.444,7.327,26.838,22.864,21.023,20.374,23.121,16.921,13.277,25.557,21.802,21.129,24.699,21.192
2022-06-22 10:36:00,22.045,30.44,7.324,26.914,22.862,21.023,20.377,23.121,16.921,13.277,25.555,21.79,21.132,24.7,21.19
2022-06-22 10:46:00,22.038,30.44,7.332,26.912,22.864,21.02,20.376,23.119,16.918,13.275,25.556,21.789,21.137,24.689,21.185
2022-06-22 10:56:00,22.028,30.438,7.31,26.911,22.863,21.018,20.374,23.116,16.914,13.279,25.555,21.788,21.131,24.685,21.167
2022-06-22 11:06:00,22.022,30.433,7.287,26.903,22.865,21.006,20.371,23.111,16.912,13.279,25.553,21.783,21.132,24.676,21.15
